법원명,사건번호,매각기일,주소,감정가,최저가,태그,주거형태,건물평수,조회수,경매/공매,임대여부,할인율
미정,준비중,시작 2023.10.23 10:00 ~,경상북도 예천군 보문면 간방리 816,4634910,4635000,#압류재산(캠코)#지분매각,답,47,10,공매,0.0,-0.0
미정,준비중,시작 2023.10.23 10:00 ~,전라남도 완도군 고금면 상정리 1434-6,37126400,37127000,#압류재산(캠코),답,702,16,공매,0.0,-0.0
미정,준비중,시작 2023.10.23 10:00 ~,"강원특별자치도 원주시 소초면 둔둔리 212, 214, 215",6079354,6080000,#압류재산(캠코)#지분매각,전,129,24,공매,0.0,-0.0
미정,준비중,시작 2023.10.23 10:00 ~,경상북도 의성군 금성면 수정리 295-3,13819980,13820000,#압류재산(캠코)#지분매각,답,140,24,공매,0.0,-0.0
미정,준비중,시작 2023.10.23 10:00 ~,충청북도 충주시 살미면 향산리 산1,82115625,82116000,#압류재산(캠코)#지분매각,임야,16560,55,공매,0.0,-0.0
미정,준비중,시작 2023.10.23 10:00 ~,전라북도 고창군 상하면 하장리 214-3,2928000,2928000,#압류재산(캠코),전,37,12,공매,0.0,0.0
미정,준비중,시작 2023.10.23 10:00 ~,전라남도 담양군 월산면 월평리 913-2,49410000,49410000,#압류재산(캠코),전,111,37,공매,0.0,0.0
미정,준비중,시작 2023.10.23 10:00 ~,강원특별자치도 양양군 손양면 하양혈리 산20-9,7632800,7633000,#압류재산(캠코),임야,399,155,공매,0.0,-0.0
미정,준비중,시작 2023.10.23 10:00 ~,울산광역시 남구 야음동 893,33536972,33537000,#압류재산(캠코)#지분매각,임야,34,443,공매,0.0,-0.0
미정,준비중,시작 2023.10.23 10:00 ~,전라북도 완주군 구이면 평촌리 51,15360000,15360000,#압류재산(캠코)#지분매각,대지,29,41,공매,0.0,0.0
미정,준비중,시작 2023.10.23 10:00 ~,강원특별자치도 홍천군 내촌면 문현리 산54-4,6257307,6258000,#압류재산(캠코)#지분매각,임야,1721,47,공매,0.0,-0.0
미정,준비중,시작 2023.10.23 10:00 ~,전라남도 진도군 임회면 삼막리 573,1683000,1515000,#압류재산(캠코)#유찰1회,답,78,5,공매,0.0,0.1
미정,준비중,시작 2023.10.23 10:00 ~,충청남도 당진시 합덕읍 합덕리 134-3,12800000,12800000,#압류재산(캠코)#지분매각,전,31,54,공매,0.0,0.0
미정,준비중,시작 2023.10.23 10:00 ~,경상북도 칠곡군 북삼읍 어로리 631-3,2945000,2651000,#압류재산(캠코)#유찰1회#지분매각,전,15,46,공매,0.0,0.1
미정,준비중,시작 2023.10.23 10:00 ~,경상북도 포항시 북구 흥해읍 양백리 192,137745000,137745000,#압류재산(캠코),답,926,31,공매,0.0,0.0
미정,준비중,시작 2023.10.23 10:00 ~,서울특별시 광진구 중곡동 231-16,877287000,877287000,#압류재산(캠코),다가구주택,64,129,공매,0.0,0.0
미정,준비중,시작 2023.10.23 10:00 ~,충청남도 서산시 고북면 정자리 산19-1,34240000,34240000,#압류재산(캠코),임야,324,44,공매,0.0,0.0
미정,준비중,시작 2023.10.23 10:00 ~,충청남도 청양군 장평면 미당리 산26,10497384,10498000,#압류재산(캠코)#지분매각,임야,145,33,공매,0.0,-0.0
미정,준비중,시작 2023.10.23 10:00 ~,"전라남도 화순군 도암면 도장리 산64, 산87",11650250,11651000,#압류재산(캠코)#지분매각,임야,1728,72,공매,0.0,-0.0
미정,준비중,시작 2023.10.23 10:00 ~,전라북도 익산시 왕궁면 온수리 산49-20,4879300,4880000,#압류재산(캠코)#지분매각,임야,25,59,공매,0.0,-0.0
미정,준비중,시작 2023.10.23 10:00 ~,강원특별자치도 홍천군 내촌면 화상대리 656,9882774,4942000,#압류재산(캠코)#유찰6회#지분매각,전,136,350,공매,0.0,0.5
미정,준비중,시작 2023.10.23 10:00 ~,경기도 여주시 북내면 당우리 287,792894000,396447000,#압류재산(캠코)#유찰6회,답,1165,130,공매,0.0,0.5
미정,준비중,시작 2023.10.23 10:00 ~,경기도 양평군 양서면 용담리 산38-32,41350000,41350000,#압류재산(캠코),임야,501,215,공매,0.0,0.0
미정,준비중,시작 2023.10.23 10:00 ~,"경기도 고양시 덕양구 토당동 48-31, 361-45",116874000,93500000,#압류재산(캠코)#유찰2회#지분매각,도로,26,2900,공매,0.0,0.2
미정,준비중,시작 2023.10.23 10:00 ~,세종특별자치시 금남면 원봉리 산64-17,34485000,34485000,#압류재산(캠코)#지분매각,임야,50,54,공매,0.0,0.0
미정,준비중,시작 2023.10.23 10:00 ~,충청남도 당진시 석문면 교로리 935-19,34536915,17269000,#압류재산(캠코)#유찰6회#지분매각,임야,140,237,공매,0.0,0.5
미정,준비중,시작 2023.10.23 10:00 ~,전라남도 장흥군 유치면 운월리 산151,16943630,16944000,#압류재산(캠코),임야,7650,26,공매,0.0,-0.0
미정,준비중,시작 2023.10.23 10:00 ~,충청남도 서산시 지곡면 환성리 589-14,32780000,32780000,#압류재산(캠코),임야,181,44,공매,0.0,0.0
미정,준비중,시작 2023.10.23 10:00 ~,경기도 안성시 양성면 동항리 163-2,33528000,33528000,#압류재산(캠코),전,80,46,공매,0.0,0.0
미정,준비중,시작 2023.10.23 10:00 ~,인천광역시 남동구 구월동 1139 외 1필지 에이스네스트빌 제7층 제709호,112000000,56000000,#압류재산(캠코)#유찰6회,오피스텔,6,112,공매,0.0,0.5
미정,준비중,시작 2023.10.23 10:00 ~,경기도 양평군 양동면 고송리 1339-5,3886670,3110000,#압류재산(캠코)#유찰2회#지분매각,대지,12,20,공매,0.0,0.2
미정,준비중,시작 2023.10.23 10:00 ~,경기도 화성시 송산면 봉가리 338-4,123087000,123087000,#압류재산(캠코),전,140,34,공매,0.0,0.0
미정,준비중,시작 2023.10.23 10:00 ~,제주특별자치도 서귀포시 남원읍 의귀리 557-2,1117932000,1117932000,#압류재산(캠코),전,1911,40,공매,0.0,0.0
미정,준비중,시작 2023.10.23 10:00 ~,경기도 광주시 경안동 155-6,477910800,477911000,#압류재산(캠코),다가구주택,83,291,공매,0.0,-0.0
미정,준비중,시작 2023.10.23 10:00 ~,"전라남도 구례군 광의면 수월리 88-1 ,88-2",21711000,21711000,#압류재산(캠코),대지,92,18,공매,0.0,0.0
미정,준비중,시작 2023.10.23 10:00 ~,서울특별시 강남구 논현동 58-2 외 1필지 마일스디오빌 제3층 제308호,369000000,369000000,#압류재산(캠코),아파트,11,146,공매,0.0,0.0
미정,준비중,시작 2023.10.23 10:00 ~,경기도 용인시 처인구 백암면 근창리 102-14,201439000,201439000,#압류재산(캠코),답,153,146,공매,0.0,0.0
미정,준비중,시작 2023.10.23 10:00 ~,"경기도 시흥시 조남동 146-47 ,146-49 (토지)",26406000,13203000,#압류재산(캠코)#유찰6회,잡종지,49,417,공매,0.0,0.5
미정,준비중,시작 2023.10.23 10:00 ~,충청남도 예산군 대흥면 노동리 산41,19252800,19253000,#압류재산(캠코)#지분매각,임야,1040,72,공매,0.0,-0.0
미정,준비중,시작 2023.10.23 10:00 ~,경기도 성남시 분당구 금곡동 150 분당미금파크 제6층 제601호,13457993,13458000,#압류재산(캠코)#지분매각,주차장,13,94,공매,0.0,-0.0
미정,준비중,시작 2023.10.23 10:00 ~,경상북도 울릉군 북면 천부리 183-4,30599100,30600000,#압류재산(캠코),임야,490,35,공매,0.0,-0.0
미정,준비중,시작 2023.10.23 10:00 ~,경기도 포천시 화현면 지현리 산81-3,299611000,299611000,#압류재산(캠코),임야,4771,105,공매,0.0,0.0
미정,준비중,시작 2023.10.23 10:00 ~,제주특별자치도 제주시 구좌읍 세화리 1521-17 외 1필지,29598650,29599000,#압류재산(캠코)#지분매각,근린생활시설,12,208,공매,0.0,-0.0
미정,준비중,시작 2023.10.23 10:00 ~,경상남도 밀양시 청도면 인산리 산6,48041360,48042000,#압류재산(캠코)#지분매각,임야,5813,8,공매,0.0,-0.0
미정,준비중,시작 2023.10.23 10:00 ~,서울특별시 관악구 신림동 760-40 엘하우스 제2층 제201호,288000000,32400000,#압류재산(캠코)#유찰19회,기타주거용건물,13,388,공매,0.0,0.89
미정,준비중,시작 2023.10.23 10:00 ~,강원특별자치도 영월군 남면 연당리 산30,3172800,3173000,#압류재산(캠코),임야,600,25,공매,0.0,-0.0
미정,준비중,시작 2023.10.23 10:00 ~,경기도 화성시 송산면 고포리 233-24,252569850,252570000,#압류재산(캠코)#지분매각,목장용지,346,25,공매,0.0,-0.0
미정,준비중,시작 2023.10.23 10:00 ~,광주광역시 광산구 송학동 산98,97984000,34295000,#압류재산(캠코)#유찰9회,임야,7410,609,공매,0.0,0.65
미정,준비중,시작 2023.10.23 10:00 ~,경기도 양평군 서종면 수능리 산70-63,13684000,9579000,#압류재산(캠코)#유찰3회,임야,201,130,공매,0.0,0.3
미정,준비중,시작 2023.10.23 10:00 ~,경기도 가평군 설악면 설곡리 산97-4,16524000,16524000,#압류재산(캠코),임야,417,16,공매,0.0,0.0
미정,준비중,시작 2023.10.23 10:00 ~,충청남도 태안군 이원면 당산리 산267-1,42974620,42975000,#압류재산(캠코)#지분매각,임야,1000,41,공매,0.0,-0.0
미정,준비중,시작 2023.10.23 10:00 ~,서울특별시 금천구 독산동 1031-28 외 2필지 돌체비타타워 제10층 제1001호,143000000,143000000,#압류재산(캠코),오피스텔,4,72,공매,0.0,0.0
미정,준비중,시작 2023.10.23 10:00 ~,경상북도 울진군 금강송면 삼근리 129,12751200,12752000,#압류재산(캠코),전,154,13,공매,0.0,-0.0
미정,준비중,시작 2023.10.23 10:00 ~,충청남도 보령시 오천면 교성리 208-54,2266340,2267000,#압류재산(캠코)#지분매각,임야,73,35,공매,0.0,-0.0
미정,준비중,시작 2023.10.23 10:00 ~,제주특별자치도 서귀포시 표선면 성읍리 292-1,11904000,11904000,#압류재산(캠코)#지분매각,임야,150,31,공매,0.0,0.0
미정,준비중,시작 2023.10.23 10:00 ~,충청남도 태안군 이원면 당산리 산68,64454000,64454000,#압류재산(캠코),임야,750,53,공매,0.0,0.0
미정,준비중,시작 2023.10.23 10:00 ~,강원도 원주시 문막읍 동화리 산107-2,22491370,11246000,#압류재산(캠코)#유찰6회#지분매각,임야,401,306,공매,0.0,0.5
미정,준비중,시작 2023.10.23 10:00 ~,충청남도 당진시 송악읍 가학리 690 송악 이-편한세상 제102동 제18층 제1801호,222000000,155400000,#압류재산(캠코)#유찰4회,아파트,26,263,공매,0.0,0.3
미정,준비중,시작 2023.10.23 10:00 ~,충청남도 예산군 봉산면 사석리 산20,35170666,35171000,#압류재산(캠코)#지분매각,임야,968,35,공매,0.0,-0.0
미정,준비중,시작 2023.10.23 10:00 ~,경기도 과천시 중앙동 40-11 제3층 제302호,380000000,304000000,#압류재산(캠코)#유찰2회,근린생활시설,19,652,공매,0.0,0.2
미정,준비중,시작 2023.10.23 10:00 ~,전라남도 장흥군 대덕읍 연지리 1054-1,14208000,14208000,#압류재산(캠코),대지,180,13,공매,0.0,0.0
미정,준비중,시작 2023.10.23 10:00 ~,인천광역시 강화군 길상면 동검리 159,11766000,11766000,#압류재산(캠코),임야,33,25,공매,0.0,0.0
미정,준비중,시작 2023.10.23 10:00 ~,전라남도 완도군 신지면 동고리 461,51064000,51064000,#압류재산(캠코),전,595,97,공매,0.0,0.0
미정,준비중,시작 2023.10.23 10:00 ~,경기도 양주시 장흥면 부곡리 산90,88816000,44408000,#압류재산(캠코)#유찰6회,임야,240,398,공매,0.0,0.5
미정,준비중,시작 2023.10.23 10:00 ~,경기도 양평군 양서면 대심리 산3-20,139492000,139492000,#압류재산(캠코),임야,246,58,공매,0.0,0.0
미정,준비중,시작 2023.10.23 10:00 ~,전라남도 진도군 임회면 남동리 산138-1,15273000,15273000,#압류재산(캠코),임야,4621,13,공매,0.0,0.0
